Label,Trial_ID,Time,S0,S1,S2,S3,S4
bottle,12,23.9,3266208.72,3583661.29,8938956.08,10525494.33,11909312.46
bottle,12,23.95,3270402.85,3606169.06,9002815.1,10451691.28,11834204.92
bottle,13,24.0,3291733.36,3558161.57,9045743.89,10504369.51,11848557.29
bottle,13,24.05,3290066.48,3576396.85,9053621.59,10516688.94,11785991.81
bottle,13,24.1,3289841.65,3577797.4,9052746.35,10517069.8,11855807.65
bottle,13,24.15,3290690.65,3554820.14,9047100.1,10519890.08,11786163.61
bottle,13,24.2,3273946.11,3557715.04,9043343.95,10516270.97,11852342.57
bottle,13,24.25,3294594.41,3574086.42,9058182.46,10504162.47,11782519.36
bottle,13,24.3,3294470.27,3578573.73,9059458.67,10438688.83,11859617.16
bottle,13,24.35,3294888.9,3553778.63,9053043.48,10502790.78,11773733.53
bottle,13,24.4,3273790.02,3576280.89,8993273.57,10516116.9,11852207.53
bottle,13,24.45,3292260.24,3578678.58,9001603.89,10444657.1,11844587.36
bottle,13,24.5,3273328.91,3553511.93,9002163.85,10510741.81,11771410.74
bottle,13,24.55,3269323.01,3574074.56,9047302.79,10444892.13,11790608.32
bottle,13,24.6,3295403.62,3574663.04,9004950.94,10513004.35,11790996.8
bottle,13,24.65,3290419.9,3579676.1,9053736.48,10500561.37,11787889.14
bottle,13,24.7,3293814.76,3553967.32,9042535.69,10507831.73,11842671.09
bottle,13,24.75,3292918.73,3579724.49,8993052.08,10507703.18,11790316.46
bottle,13,24.8,3269633.76,3555781.31,9049443.84,10444929.87,11862649.94
bottle,13,24.85,3294054.21,3559310.97,8987945.4,10513562.59,11845244.93
bottle,13,24.9,3270634.88,3552950.36,8994360.02,10518943.99,11791194.61
bottle,13,24.95,3274794.91,3552444.21,9043208.23,10444992.39,11771739.7
bottle,13,25.0,3293277.12,3555373.92,9046834.93,10438237.78,11850923.42
bottle,13,25.05,3292153.05,3575833.92,9057875.62,10511269.57,11859301.32
bottle,13,25.1,3290533.07,3574070.28,9045680.01,10444377.45,11848618.55
bottle,13,25.15,3295421.06,3556197.82,9053083.44,10451671.65,11776493.16
bottle,13,25.2,3270056.23,3573768.89,9002464.65,10451695.99,11841501.38
bottle,13,25.25,3272952.15,3553341.85,9000408.01,10499339.76,11775283.7
bottle,13,25.3,3290882.74,3555125.93,9053608.42,10439108.4,11781075.98
bottle,13,25.35,3274630.64,3552535.23,9047297.57,10449211.13,11789269.46
bottle,13,25.4,3294625.55,3553595.84,9051307.03,10439636.23,11791297.0
bottle,13,25.45,3291415.46,3558989.26,9059729.22,10519202.66,11771437.82
bottle,13,25.5,3275716.69,3555834.42,9003744.04,10513763.94,11777833.74
bottle,13,25.55,3271538.41,3578727.41,8994185.05,10455289.02,11856843.3
bottle,13,25.6,3270426.85,3555665.55,9042184.65,10453951.32,11842604.57
bottle,13,25.65,3270074.93,3574928.04,8996765.1,10444714.04,11856286.99
bottle,13,25.7,3272739.59,3578449.67,9044043.66,10510519.81,11845755.17
bottle,13,25.75,3272090.18,3559366.03,9043133.48,10447543.31,11779208.36
bottle,13,25.8,3274986.23,3555392.62,9051438.25,10507323.6,11855416.3
bottle,13,25.85,3292700.06,3554247.26,9057719.77,10446916.09,11773745.72
bottle,13,25.9,3293966.83,3577200.8,9055187.34,10440174.89,11778632.92
bottle,13,25.95,3269688.72,3579974.5,9053954.72,10438963.86,11850543.2
bottle,14,26.0,3250639.07,3579617.86,8934748.21,10528066.43,11796146.43
bottle,14,26.05,3268365.52,3601144.06,8993011.23,10578963.15,11792825.49
bottle,14,26.1,3247910.6,3598518.04,8931357.19,10587815.47,11779047.64
bottle,14,26.15,3252528.45,3603547.43,8940597.92,10517717.74,11871514.86
bottle,14,26.2,3248583.67,3582184.6,8980067.24,10532686.9,11853056.21
bottle,14,26.25,3272712.26,3601306.92,8986809.28,10590717.05,11783426.95
bottle,14,26.3,3253894.83,3597831.3,8983286.66,10596181.05,11864384.28
bottle,14,26.35,3270481.47,3603723.61,8995116.23,10529154.76,11863164.03
bottle,14,26.4,3271652.22,3575427.76,8934788.97,10519317.14,11849055.69
bottle,14,26.45,3269397.88,3602133.53,8940436.96,10524430.54,11790534.47
bottle,14,26.5,3253865.15,3577740.94,8925542.03,10582468.49,11793278.95
bottle,14,26.55,3268330.41,3575745.07,8990338.27,10524473.04,11866711.76
bottle,14,26.6,3252427.2,3581024.19,8927462.16,10579385.84,11865382.47
bottle,14,26.65,3273206.97,3576553.03,8926966.74,10576687.63,11785570.88
bottle,14,26.7,3273058.8,3601786.88,8929382.7,10585249.09,11869179.97
bottle,14,26.75,3253822.42,3602539.84,8934396.52,10591823.43,11788176.67
bottle,14,26.8,3248237.85,3598076.21,8978838.71,10526007.91,11860856.04
bottle,14,26.85,3268956.14,3581611.77,8929030.98,10585629.61,11865893.33
bottle,14,26.9,3252257.69,3580682.9,8992895.42,10588556.9,11795977.35
bottle,14,26.95,3267035.53,3603360.31,8930184.14,10597468.03,11786103.87
