Label,Trial_ID,Time,S0,S1,S2,S3,S4
ball,8,14.6,4556837.24,4985936.94,10308714.73,11748570.09,12863120.27
ball,8,14.65,4528906.87,4991557.85,10378085.99,11742689.4,12947199.53
ball,8,14.7,4531786.02,4987127.16,10315568.85,11760218.86,12863503.65
ball,8,14.75,4533807.79,4988984.59,10313078.58,11812435.2,12865404.38
ball,8,14.8,4561403.65,4985636.57,10383256.36,11821816.44,12942274.85
ball,8,14.85,4527778.77,4987043.55,10306257.43,11823210.14,12864566.8
ball,8,14.9,4531257.83,5016474.02,10317101.03,11754306.34,12866438.9
ball,8,14.95,4529064.13,4983350.18,10373589.08,11829985.7,12855823.37
ball,8,15.0,4530668.06,4991361.76,10376745.35,11752797.65,12852100.24
ball,8,15.05,4533823.76,5017225.25,10312578.23,11759910.79,12868519.47
ball,8,15.1,4562405.11,4985912.37,10379021.53,11816677.92,12870133.1
ball,8,15.15,4535169.35,5017280.84,10373498.27,11744401.39,12874079.85
ball,8,15.2,4531981.11,5014615.0,10303969.47,11754214.36,12934144.54
ball,8,15.25,4534155.57,5019264.31,10369651.5,11753283.82,12867182.38
ball,8,15.3,4561581.7,5019671.87,10379209.44,11742147.02,12934296.77
ball,8,15.35,4532965.94,4986421.7,10372875.59,11737203.82,12858817.37
ball,8,15.4,4554053.47,5014746.84,10372178.53,11829496.1,12873459.25
ball,8,15.45,4526924.6,5015534.01,10380210.07,11754011.9,12941025.23
ball,8,15.5,4556691.88,5013837.11,10376451.02,11822688.81,12927618.0
ball,8,15.55,4529560.98,4982547.36,10313582.56,11741160.82,12851671.86
ball,8,15.6,4555653.66,4982627.17,10309125.9,11810506.79,12864954.71
ball,8,15.65,4561172.6,4990624.09,10370806.3,11817993.16,12866472.72
ball,8,15.7,4560388.68,4985890.29,10371243.48,11758371.92,12948497.97
ball,8,15.75,4534852.85,4988532.39,10302979.6,11752355.19,12934979.69
ball,8,15.8,4557974.54,4987902.26,10303920.88,11749424.68,12948011.55
ball,8,15.85,4534647.56,5017442.99,10370285.51,11811040.01,12939990.95
ball,8,15.9,4535087.85,5015427.91,10307651.55,11751129.25,12937741.19
ball,8,15.95,4528286.34,4982513.32,10366313.22,11759087.17,12853724.75
ball,9,16.0,4563543.27,5016662.15,10393004.31,11882205.17,12854796.7
ball,9,16.05,4562508.94,4982607.15,10383538.18,11812532.24,12928407.19
ball,9,16.1,4557706.41,5019221.56,10373620.31,11831993.05,12864935.09
ball,9,16.15,4587507.16,5017513.84,10325194.47,11823667.13,12848457.97
ball,9,16.2,4564855.45,4980641.93,10385190.22,11899635.25,12861561.2
ball,9,16.25,4590655.17,5012251.26,10321574.15,11898040.17,12922566.6
ball,9,16.3,4591878.25,4987243.78,10330274.21,11887890.37,12921432.71
ball,9,16.35,4586548.38,4989343.93,10390329.21,11902287.83,12928595.34
ball,9,16.4,4563501.61,5018138.52,10388747.72,11898242.32,12854048.23
ball,9,16.45,4558756.75,4982205.86,10312685.26,11898328.43,12847665.85
ball,9,16.5,4558284.19,4982104.79,10321120.63,11899924.18,12940417.13
ball,9,16.55,4586185.44,4989590.67,10316177.47,11885342.94,12855998.85
ball,9,16.6,4590002.61,5018173.51,10378762.46,11830712.22,12859871.58
ball,9,16.65,4557631.65,4984562.52,10385371.36,11815155.92,12931294.53
ball,9,16.7,4564362.24,4988014.14,10324577.33,11813726.37,12844144.13
ball,9,16.75,4566347.83,4989992.63,10324599.05,11884766.24,12853460.12
ball,9,16.8,4593344.11,5018192.78,10329674.69,11819778.31,12927478.0
ball,9,16.85,4557747.87,4988633.0,10373707.38,11884878.47,12929095.46
ball,9,16.9,4558781.86,5011368.39,10376822.12,11903161.61,12864556.12
ball,9,16.95,4565224.23,5016332.91,10315113.92,11818122.01,12943704.22
ball,9,17.0,4562381.4,5011952.16,10387243.81,11900803.26,12847383.07
ball,9,17.05,4561498.07,5011857.66,10389407.94,11902236.3,12853605.05
ball,9,17.1,4585822.54,4982549.71,10313651.26,11827805.86,12925623.37
ball,9,17.15,4589171.1,5015818.36,10381642.12,11890175.88,12858435.95
ball,9,17.2,4588478.77,4989637.52,10386741.28,11902785.48,12841877.33
ball,9,17.25,4565915.37,5014704.87,10387167.0,11815613.45,12849384.74
ball,9,17.3,4589113.75,5015097.25,10322544.75,11818410.3,12863697.09
ball,9,17.35,4590366.68,5014327.58,10321534.95,11823242.76,12938971.27
ball,9,17.4,4589768.73,4989525.14,10330369.17,11899479.52,12936474.38
ball,9,17.45,4593158.07,5015317.83,10386053.85,11816695.78,12931667.19
ball,9,17.5,4565753.85,4985641.23,10325429.91,11892026.81,12861942.59
ball,9,17.55,4563879.62,5018128.92,10384067.52,11894274.75,12841892.89
ball,9,17.6,4560780.63,4987036.08,10378719.04,11894527.3,12922556.0
ball,9,17.65,4565415.57,5011605.4,10392763.17,11880899.16,12938593.89
ball,9,17.7,4558057.68,5012140.43,10314120.63,11892048.84,12858049.3
