Label,Trial_ID,Time,S0,S1,S2,S3,S4
mouse,20,39.9,3371804.28,3422110.58,9192507.4,10990452.68,12104662.19
mouse,20,39.95,3374711.76,3399782.86,9137849.05,10927349.94,12092175.19
mouse,21,40.0,3390445.1,3440799.67,9182754.51,10915340.43,12102107.87
mouse,21,40.05,3369082.76,3422251.34,9188854.94,10976605.16,12088762.22
mouse,21,40.1,3370211.88,3418644.29,9133486.21,10909789.15,12158580.33
mouse,21,40.15,3370207.77,3443988.65,9190702.05,10907075.76,12155282.44
mouse,21,40.2,3369445.38,3444605.0,9181403.22,10991006.71,12088482.86
mouse,21,40.25,3365551.7,3442302.7,9193643.43,10991235.68,12088835.75
mouse,21,40.3,3365949.86,3438375.68,9137975.32,10984822.96,12092146.95
mouse,21,40.35,3385443.21,3420374.45,9192821.54,10909908.23,12084155.76
mouse,21,40.4,3364502.84,3421260.44,9191860.07,10991567.87,12102012.96
mouse,21,40.45,3364881.8,3442393.9,9126331.86,10988387.97,12101112.15
mouse,21,40.5,3367098.32,3444324.31,9129676.9,10976177.63,12157081.28
mouse,21,40.55,3386002.59,3443889.25,9186307.24,10983810.78,12082112.33
mouse,21,40.6,3365128.53,3443893.78,9134671.08,10912498.94,12101874.0
mouse,21,40.65,3364138.52,3423322.24,9124843.08,10926797.18,12166162.8
mouse,21,40.7,3385422.9,3439923.57,9178222.38,10924130.66,12170761.99
mouse,21,40.75,3365093.52,3439535.54,9126073.59,10987983.75,12099670.72
mouse,21,40.8,3369974.45,3439439.38,9188662.92,10983251.65,12156767.55
mouse,21,40.85,3364020.39,3444502.0,9193745.94,10918699.42,12161378.11
mouse,21,40.9,3390196.43,3443339.01,9139132.62,10917200.76,12084607.98
mouse,21,40.95,3368349.73,3438611.06,9186321.13,10906515.18,12173514.92
mouse,21,41.0,3388600.22,3422933.99,9129460.38,10921078.06,12177652.46
mouse,21,41.05,3389817.36,3419538.51,9125011.07,10920619.6,12170669.9
mouse,21,41.1,3386272.78,3419834.24,9132458.32,10919882.15,12160318.97
mouse,21,41.15,3367248.26,3442131.79,9189536.47,10922715.53,12092381.07
mouse,21,41.2,3386203.74,3418196.57,9128917.08,10924673.12,12164123.24
mouse,21,41.25,3386665.88,3441557.37,9192473.75,10977594.91,12104637.82
mouse,21,41.3,3388240.59,3438004.6,9135587.94,10924454.76,12094045.95
mouse,21,41.35,3386474.84,3444405.51,9129826.35,10972502.57,12167036.21
mouse,21,41.4,3364886.82,3444063.31,9132370.9,10911296.16,12161445.47
mouse,21,41.45,3386473.36,3423692.25,9123600.27,10990294.38,12174184.43
mouse,21,41.5,3365098.86,3440503.81,9178282.46,10913293.66,12099494.06
mouse,21,41.55,3385299.32,3441604.63,9177915.88,10992112.54,12082744.54
mouse,21,41.6,3387482.95,3423560.99,9129532.32,10987302.57,12093481.53
mouse,21,41.65,3388327.35,3418179.9,9125557.99,10973524.37,12162406.18
mouse,21,41.7,3367507.88,3442839.98,9192826.65,10971165.52,12082509.38
mouse,21,41.75,3366195.25,3439963.12,9181222.94,10977681.71,12169941.18
mouse,21,41.8,3365435.41,3419617.54,9187470.7,10990039.94,12156980.7
mouse,21,41.85,3364978.8,3441035.16,9125005.53,10977723.92,12089273.74
mouse,21,41.9,3365493.09,3443778.09,9176701.56,10990887.48,12173665.4
mouse,21,41.95,3364498.38,3419187.92,9134955.53,10981615.7,12102829.63
mouse,22,42.0,3348668.83,3441814.0,9140971.89,10846946.01,12035123.61
mouse,22,42.05,3349308.47,3418668.28,9141780.59,10900727.59,12014712.12
mouse,22,42.1,3343667.04,3424076.05,9199117.94,10837439.07,12014079.27
mouse,22,42.15,3344844.04,3442478.56,9190721.75,10907506.67,12019177.75
mouse,22,42.2,3347773.35,3445470.91,9140379.36,10910418.31,12018432.05
mouse,22,42.25,3344353.97,3419857.23,9142530.66,10833911.57,12033117.95
mouse,22,42.3,3343254.42,3419747.57,9190118.35,10904308.18,12029054.53
mouse,22,42.35,3364307.45,3423546.52,9198249.32,10903355.39,12017380.47
mouse,22,42.4,3367768.77,3420741.62,9133518.37,10841267.73,12016513.17
mouse,22,42.45,3363712.82,3419619.52,9204121.63,10844872.47,12109373.64
