Label,Trial_ID,Time,S0,S1,S2,S3,S4
ruler,6,11.8,4939693.19,5305685.53,10482428.55,11825140.96,13438535.61
ruler,6,11.85,4913375.03,5271234.19,10475539.53,11824539.44,13445092.24
ruler,6,11.9,4910538.03,5302811.55,10543765.38,11759218.39,13445930.85
ruler,6,11.95,4914169.49,5309028.76,10549252.71,11737564.85,13447671.66
ruler,7,12.0,4905081.98,5317302.41,10466505.2,11899286.24,13359553.47
ruler,7,12.05,4904400.44,5313161.14,10473479.58,11910810.51,13290228.04
ruler,7,12.1,4934380.01,5315959.35,10471780.01,11819803.28,13358931.76
ruler,7,12.15,4910810.43,5314224.35,10482250.66,11839086.25,13359847.14
ruler,7,12.2,4909027.73,5313429.58,10532017.24,11905882.34,13360132.89
ruler,7,12.25,4912274.54,5282802.66,10538290.91,11835558.06,13368630.65
ruler,7,12.3,4906157.95,5286585.11,10546138.99,11899597.2,13271537.27
ruler,7,12.35,4904440.46,5286180.08,10467957.63,11820775.85,13353494.0
ruler,7,12.4,4939604.2,5283519.01,10543972.61,11897141.61,13278562.25
ruler,7,12.45,4904680.1,5308870.35,10481757.22,11838325.64,13355264.36
ruler,7,12.5,4905322.41,5312287.69,10467393.51,11901704.23,13357558.57
ruler,7,12.55,4942314.43,5312426.13,10470104.1,11839293.61,13366453.11
ruler,7,12.6,4912052.84,5312691.0,10472633.7,11892570.74,13278687.31
ruler,7,12.65,4936117.94,5316006.65,10531662.94,11833010.12,13352295.73
ruler,7,12.7,4910539.94,5308615.26,10535693.85,11906447.24,13370106.49
ruler,7,12.75,4933672.89,5285455.92,10527834.56,11905087.05,13353875.8
ruler,7,12.8,4933118.76,5284658.92,10480783.33,11911448.71,13352834.99
ruler,7,12.85,4910953.1,5316138.65,10476779.11,11908008.34,13282042.47
ruler,7,12.9,4909937.11,5278552.39,10544608.15,11903343.58,13271761.17
ruler,7,12.95,4907267.26,5316696.92,10542190.46,11828821.86,13357286.87
ruler,7,13.0,4913057.29,5313143.1,10540523.11,11893201.3,13347003.03
ruler,7,13.05,4905214.52,5316399.64,10476637.07,11820726.2,13354142.47
ruler,7,13.1,4905417.45,5310747.16,10540944.17,11832649.77,13366775.78
ruler,7,13.15,4935367.72,5307942.61,10542581.13,11827527.18,13279024.33
ruler,7,13.2,4935273.25,5279904.72,10480753.27,11894405.04,13288690.71
ruler,7,13.25,4933822.84,5317166.63,10470072.63,11895232.68,13359785.15
ruler,7,13.3,4911571.56,5285005.8,10530675.74,11827449.03,13273381.11
ruler,7,13.35,4905345.74,5280199.8,10474585.84,11889965.29,13357774.38
ruler,7,13.4,4904575.51,5313362.42,10484231.38,11833469.66,13347373.31
ruler,7,13.45,4907586.86,5312609.62,10543381.07,11820663.19,13360093.18
ruler,7,13.5,4907251.15,5316720.76,10534726.49,11899709.43,13270551.48
ruler,7,13.55,4933865.02,5312842.06,10529830.64,11903170.88,13368005.37
ruler,7,13.6,4940922.01,5314449.49,10535673.73,11827936.24,13365364.18
ruler,7,13.65,4909802.1,5284286.84,10536647.2,11902054.69,13284718.17
ruler,7,13.7,4911073.28,5280754.28,10542198.36,11824152.52,13349843.16
ruler,7,13.75,4934123.66,5279509.09,10542949.41,11837080.51,13267760.24
ruler,7,13.8,4907863.16,5285494.02,10482238.24,11839648.89,13351765.78
ruler,7,13.85,4904993.71,5282810.99,10545079.05,11902919.94,13268334.33
ruler,7,13.9,4905772.06,5311957.94,10545923.64,11827533.49,13289617.27
ruler,7,13.95,4907835.2,5280841.46,10538440.27,11901587.99,13360728.25
ruler,8,14.0,4881251.14,5316570.26,10531474.74,11766244.71,13354421.14
ruler,8,14.05,4907141.89,5344371.17,10536735.32,11762043.98,13273908.43
ruler,8,14.1,4885288.41,5313251.37,10482206.16,11826568.63,13349146.57
ruler,8,14.15,4878607.15,5349697.1,10481722.48,11831891.05,13277862.69
ruler,8,14.2,4883310.32,5311543.63,10469942.99,11771069.32,13268144.01
ruler,8,14.25,4911766.13,5310504.51,10546538.82,11837719.01,13273467.66
ruler,8,14.3,4913628.51,5314536.72,10547791.64,11755949.32,13348878.15
ruler,8,14.35,4914561.77,5318533.78,10480257.51,11831768.4,13360804.94
ruler,8,14.4,4907308.87,5351650.78,10466084.67,11752725.63,13265998.23
ruler,8,14.45,4880488.5,5318051.32,10533886.86,11755441.71,13281098.31
ruler,8,14.5,4882709.75,5343416.68,10477882.96,11762143.38,13357936.38
ruler,8,14.55,4913159.55,5350360.48,10542180.34,11755750.55,13348453.88
ruler,8,14.6,4909483.21,5320079.67,10546833.09,11764633.42,13340917.02
ruler,8,14.65,4882779.73,5319072.85,10543717.86,11834920.5,13351358.03
ruler,8,14.7,4914938.39,5346862.62,10476231.52,11757658.81,13356557.72
ruler,8,14.75,4879416.05,5349031.21,10527735.8,11768773.73,13272772.8
ruler,8,14.8,4907778.37,5343138.54,10546042.45,11836368.81,13335806.54
ruler,8,14.85,4883895.12,5318638.1,10530020.73,11757166.6,13349042.85
ruler,8,14.9,4882727.68,5349547.16,10542487.87,11759137.18,13260057.08
ruler,8,14.95,4877881.36,5342048.96,10481373.49,11837845.38,13276326.76
ruler,8,15.0,4884294.01,5313175.77,10527587.14,11833156.1,13259560.06
ruler,8,15.05,4882961.79,5315062.29,10529951.68,11748446.22,13279113.05
ruler,8,15.1,4877392.08,5318094.55,10477001.09,11754229.56,13264315.69
ruler,8,15.15,4881617.21,5343635.11,10468675.9,11767849.58,13342565.96
ruler,8,15.2,4877839.21,5310941.06,10538560.5,11766188.92,13277548.83
ruler,8,15.25,4916005.22,5348856.45,10527296.06,11762301.44,13340655.3
ruler,8,15.3,4913565.58,5315571.04,10531186.46,11769088.76,13348843.81
ruler,8,15.35,4885971.89,5345809.72,10467700.88,11767761.88,13255832.31
ruler,8,15.4,4879489.58,5346501.23,10474575.06,11835336.97,13345075.69
ruler,8,15.45,4907550.32,5344719.26,10544381.39,11826710.04,13346485.87
ruler,8,15.5,4882437.53,5351591.06,10474095.84,11822647.86,13257549.74
ruler,8,15.55,4912770.68,5349228.63,10531530.59,11760037.16,13271047.82
ruler,8,15.6,4913752.37,5317750.92,10483917.86,11753081.41,13278453.13
ruler,8,15.65,4913356.58,5344061.85,10473343.35,11826028.58,13270731.79
ruler,8,15.7,4884263.53,5344030.73,10467518.64,11768738.71,13353810.27
ruler,8,15.75,4915165.04,5314728.1,10477441.53,11825528.45,13358705.18
ruler,8,15.8,4882315.79,5346623.06,10469019.93,11823895.05,13356625.81
ruler,8,15.85,4908947.34,5312104.01,10467160.02,11834237.53,13274826.17
ruler,8,15.9,4882852.73,5345248.55,10541748.55,11835304.75,13351605.31
ruler,8,15.95,4879408.68,5347707.1,10535787.44,11839857.35,13274862.71
ruler,9,16.0,4884439.99,5305509.52,10616518.35,11891511.21,13260314.08
ruler,9,16.05,4907916.78,5338715.96,10608136.69,11897634.61,13352597.83
ruler,9,16.1,4910484.0,5338077.33,10539637.2,11895634.38,13277414.11
ruler,9,16.15,4908184.81,5301216.68,10544533.42,11887611.59,13275654.85
ruler,9,16.2,4914955.77,5342853.81,10609618.11,11826241.1,13270722.28
ruler,9,16.25,4907841.0,5303121.66,10620366.97,11815859.91,13348802.66
ruler,9,16.3,4882798.2,5336543.18,10548483.92,11899908.89,13273821.46
ruler,9,16.35,4881504.55,5303187.18,10612034.28,11896510.06,13278106.6
ruler,9,16.4,4884028.18,5335389.94,10553781.68,11831578.27,13270391.45
ruler,9,16.45,4880523.78,5306510.31,10616101.93,11823662.27,13341628.86
